provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-03-01,2019,3,0.7989573,0
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-04-01,2019,4,0.8912458,1
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-05-01,2019,5,0.91365266,2
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-06-01,2019,6,0.86599326,3
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-07-01,2019,7,0.8787879,4
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-08-01,2019,8,0.90192246,5
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-09-01,2019,9,0.91212124,6
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-10-01,2019,10,0.8924731,7
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-11-01,2019,11,0.9040404,8
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2019-12-01,2019,12,0.9449332,9
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-04-01,2020,4,0.8020202,13
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-05-01,2020,5,0.68230695,14
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-06-01,2020,6,0.5895623,15
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-07-01,2020,7,0.5402411,16
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-08-01,2020,8,0.63506025,17
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-09-01,2020,9,0.7057239,18
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-10-01,2020,10,0.7380254,19
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-11-01,2020,11,0.7925926,20
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2020-12-01,2020,12,0.6956663,21
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2021-01-01,2021,1,0.789508,22
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2021-02-01,2021,2,0.7694805,23
055519,304.0,Downey Post Acute,2019-03-01,California,Momentum,GOAT,2019.0,3.0,1.0,CA,Los Angeles,DOWNEY,2021-03-01,2021,3,0.73574454,24
