provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2019-08-01,2019,8,0.97526884,25
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2019-09-01,2019,9,0.9305556,26
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2019-10-01,2019,10,0.9596774,27
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2019-11-01,2019,11,0.9483333,28
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2019-12-01,2019,12,0.9645161,29
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-04-01,2020,4,0.9527778,33
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-05-01,2020,5,0.98333335,34
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-06-01,2020,6,0.9438889,35
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-07-01,2020,7,0.89784944,36
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-08-01,2020,8,0.91290325,37
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-09-01,2020,9,0.96444446,38
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-10-01,2020,10,0.9698925,39
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-11-01,2020,11,0.96055555,40
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2020-12-01,2020,12,0.8704301,41
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2021-01-01,2021,1,0.7844086,42
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2021-02-01,2021,2,0.93988097,43
065113,282.0,Medallion Total,2017-07-01,MidWest,Endura Market,Southern Peaks,2017.0,7.0,1.0,CO,El Paso,COLORADO SPRINGS,2021-03-01,2021,3,0.9596774,44
