provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-01-01,2017,1,0.51966953,0
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-02-01,2017,2,0.53963417,1
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-03-01,2017,3,0.48859167,2
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-04-01,2017,4,0.47357723,3
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-05-01,2017,5,0.5287175,4
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-06-01,2017,6,0.5020325,5
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-07-01,2017,7,0.47167584,6
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-08-01,2017,8,0.5743509,7
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-09-01,2017,9,1.0243902,8
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-10-01,2017,10,0.87568843,9
675509,262.0,Parklane Total,2017-01-01,Texas,South Central Keystone,Missions,2017.0,1.0,1.0,TX,Bexar,SAN ANTONIO,2017-11-01,2017,11,0.6284553,10
