provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-01-01,2019,1,0.53846157,16
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-02-01,2019,2,0.60964036,17
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-03-01,2019,3,0.5707196,18
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-04-01,2019,4,0.56363636,19
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-05-01,2019,5,0.5562824,20
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-06-01,2019,6,0.5853147,21
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-07-01,2019,7,0.61741483,22
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-08-01,2019,8,0.5991428,23
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-09-01,2019,9,0.644289,24
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-10-01,2019,10,0.6562148,25
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-11-01,2019,11,0.64592075,26
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2019-12-01,2019,12,0.6449357,27
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-04-01,2020,4,0.6076923,31
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-05-01,2020,5,0.55267316,32
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-06-01,2020,6,0.58065265,33
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-07-01,2020,7,0.5576359,34
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-08-01,2020,8,0.53801036,35
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-09-01,2020,9,0.5447552,36
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-10-01,2020,10,0.53846157,37
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-11-01,2020,11,0.5074592,38
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2020-12-01,2020,12,0.5043988,39
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2021-01-01,2021,1,0.5682382,40
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2021-02-01,2021,2,0.5342158,41
035068,283.0,Pueblo Springs Rehab,2017-09-01,Arizona,Bandera Tucson,Sonoran Dogs,2017.0,9.0,1.0,AZ,Pima,TUCSON,2021-03-01,2021,3,0.4707873,42
