provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2019-12-01,2019,12,1.042258,0
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-04-01,2020,4,1.112,4
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-05-01,2020,5,1.1758064,5
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-06-01,2020,6,1.2873334,6
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-07-01,2020,7,1.2838709,7
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-08-01,2020,8,1.1612903,8
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-09-01,2020,9,1.1543334,9
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-10-01,2020,10,1.0954839,10
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-11-01,2020,11,1.1423334,11
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2020-12-01,2020,12,1.1580645,12
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2021-01-01,2021,1,1.233871,13
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2021-02-01,2021,2,1.0892857,14
035071,339.0,Mission Palms Post Acute,2019-12-01,Arizona,Bandera Phoenix East,Supersition,2019.0,12.0,1.0,AZ,Maricopa,MESA,2021-03-01,2021,3,1.0180645,15
