provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-04-01,2017,4,0.7572072,0
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-05-01,2017,5,0.71403664,1
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-06-01,2017,6,0.76216215,2
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-07-01,2017,7,0.7266783,3
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-08-01,2017,8,0.7619878,4
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-09-01,2017,9,0.76846844,5
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-10-01,2017,10,0.74760246,6
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-11-01,2017,11,0.7445946,7
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2017-12-01,2017,12,0.8064516,8
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-01-01,2018,1,0.77637315,9
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-02-01,2018,2,0.7900579,10
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-03-01,2018,3,0.84001744,11
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-04-01,2018,4,0.8436937,12
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-05-01,2018,5,0.85614645,13
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-06-01,2018,6,0.836036,14
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-07-01,2018,7,0.80906713,15
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-08-01,2018,8,0.8243243,16
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-09-01,2018,9,0.8117117,17
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-10-01,2018,10,0.7885789,18
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-11-01,2018,11,0.82072073,19
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2018-12-01,2018,12,0.9049695,20
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-01-01,2019,1,0.8892764,21
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-02-01,2019,2,0.898166,22
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-03-01,2019,3,0.92502177,23
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-04-01,2019,4,0.9463964,24
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-05-01,2019,5,0.9232781,25
165268,264.0,Des Moines Rehab,2017-04-01,MidWest,Heartstone Market,Iowa Storm Cluster,2017.0,4.0,1.0,IA,Polk,DES MOINES,2019-06-01,2019,6,0.8846847,26
