provnum,facilityid,provname,acquisitiondate,region,market,cluster,acquired_year,acquired_month,acquired_day,state,county_name,city,date,year,month,occupancy,age
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-01-01,2019,1,0.8480405,22
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-02-01,2019,2,0.82024795,23
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-03-01,2019,3,0.81178355,24
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-04-01,2019,4,0.7980716,25
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-05-01,2019,5,0.7789923,26
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-06-01,2019,6,0.8630854,27
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-07-01,2019,7,0.85177284,28
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-08-01,2019,8,0.8059184,29
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-09-01,2019,9,0.8090909,30
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-10-01,2019,10,0.82964545,31
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-11-01,2019,11,0.76997244,32
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2019-12-01,2019,12,0.82937884,33
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-04-01,2020,4,0.6402204,37
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-05-01,2020,5,0.50226605,38
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-06-01,2020,6,0.54986227,39
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-07-01,2020,7,0.61210346,40
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-08-01,2020,8,0.6206345,41
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-09-01,2020,9,0.677686,42
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-10-01,2020,10,0.7072781,43
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-11-01,2020,11,0.71460056,44
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2020-12-01,2020,12,0.71980804,45
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2021-01-01,2021,1,0.6683551,46
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2021-02-01,2021,2,0.7485242,47
676421,252.0,Legend Waxahachie UPL Total,2017-03-01,Texas,Keystone North Texas,The Legends,2017.0,3.0,1.0,TX,Ellis,WAXAHACHIE,2021-03-01,2021,3,0.72567314,48
